beta,time,cost
0.030000,74,2128554028337.714600
0.030000,70,2085634252222.435791
0.030000,72,2206292460523.277344
0.030000,72,2130623835371.147461
0.030000,74,2125910283481.835693
0.030000,75,2095122197183.981934
0.030000,75,2068510985016.227539
0.030000,72,2140756201733.458984
0.030000,75,2108333165560.766602
0.030000,72,2097738915341.039062
0.030000,73,2058030072714.213867
0.030000,72,2213211086749.978516
0.030000,74,2236686926091.793945
0.030000,74,2154687150438.397949
0.030000,72,2113599466058.145752
0.030000,75,2140159058542.280029
0.030000,72,2128247167245.920654
0.030000,73,2129475887383.150879
0.030000,76,2118485753544.141602
0.030000,73,2114019596156.900879
0.030000,72,2067512879517.326660
0.030000,74,2104686365826.853516
0.030000,73,2106906219058.031006
0.030000,72,2110126740159.091797
0.030000,73,2031414512473.009766
0.030000,74,2105021654008.846191
0.030000,76,2105173291970.923340
0.030000,73,2072646554007.143066
0.030000,72,2126504751044.170898
0.030000,72,2047034526521.997803
0.030000,75,2078067686218.474609
0.030000,72,2113020776423.539062
0.030000,73,2134380796502.391357
0.030000,74,2125408446162.635742
0.030000,73,2161166920031.619629
0.030000,73,2121180005529.717285
0.030000,74,2113963970623.796631
0.030000,75,2098351283255.008301
0.030000,72,2164923285159.494629
0.030000,74,2115089682588.617676
0.030000,73,2111125164360.409180
0.030000,73,2159670383340.469727
0.030000,73,2092291747322.692139
0.030000,75,2111484067483.296631
0.030000,75,2071055493804.624023
0.030000,73,2140479257165.047607
0.030000,71,2161922873048.285889
0.030000,72,2128423849157.159912
0.030000,73,2108629151929.628174
0.030000,73,2079274739801.650879
0.030000,73,2055879773055.597656
0.030000,72,2123803729348.804688
0.030000,72,2112568395017.415771
0.030000,74,2110026563991.157471
0.030000,75,2164119964617.226807
0.030000,72,2122997428367.077637
0.030000,74,2017005725047.262695
0.030000,72,2191632420403.295410
0.030000,73,2083101476779.648438
0.030000,76,2090623268654.182373
0.030000,72,2012281313566.418945
0.030000,74,2034392897481.422852
0.030000,73,2103736529417.610352
0.030000,72,2153301947234.490723
0.030000,72,2113051385353.069580
0.030000,74,2212570915850.375488
0.030000,72,2142332760333.955811
0.030000,72,1965631698195.255127
0.030000,73,2093474608935.709229
0.030000,73,2080340418371.252686
0.030000,76,2072673120664.632812
0.030000,73,2082776299585.196289
0.030000,72,2132261715319.922607
0.030000,75,2084089714844.379883
0.030000,72,2167802039225.773193
0.030000,73,2132968575317.849609
0.030000,76,2104323549472.467773
0.030000,73,2038362615277.695557
0.030000,73,2053438413109.256836
0.030000,72,2112437088011.698730
0.030000,74,2194590361273.597900
0.030000,74,2149693558324.580078
0.030000,75,2174912001757.823975
0.030000,74,2200654252713.137207
0.030000,72,2121775982182.639404
0.030000,73,2100515504664.774414
0.030000,73,2029938951389.264160
0.030000,74,2042326106559.836426
0.030000,74,2119793995643.649170
0.030000,72,2132423488481.542969
0.030000,76,2098099084302.896484
0.030000,76,2048749522953.901367
0.030000,73,2172759223422.164551
0.030000,71,2096173115972.011719
0.030000,72,2100135890655.889160
0.030000,72,2106810792903.781982
0.030000,73,2064332114509.214844
0.030000,72,2126842285772.712158
0.030000,75,2138856737199.116211
0.030000,74,2069435699089.083740
0.030000,73,2126770001054.995117
0.030000,74,2071791698543.849121
0.030000,74,2099130902037.596436
0.030000,73,2091614512549.996338
0.030000,75,2089600684953.905518
0.030000,73,2033710401718.037842
0.030000,71,2096705614032.494873
0.030000,73,2165633229838.658203
0.030000,75,2067768656326.285889
0.030000,75,2089916365738.268311
0.030000,72,2115617064613.176758
0.030000,73,2198038534100.681641
0.030000,73,2048561901875.683594
0.030000,74,2062305263094.224854
0.030000,76,2179930961616.667480
0.030000,73,2063997997705.648682
0.030000,74,2158761142720.137451
0.030000,73,2141711594689.802002
0.030000,72,2046834425470.990479
0.030000,74,2098804530817.168701
0.030000,73,2155840573890.159668
0.030000,75,2128357302801.445801
0.030000,73,2105536373307.587891
0.030000,72,2114625867330.570068
0.030000,72,2103767428122.745361
0.030000,76,2095010205336.006836
0.030000,73,2236572455271.734863
0.030000,74,2035020768724.111572
0.030000,74,2108715560336.830322
0.030000,73,2055009946723.260498
0.030000,71,2168147277431.389893
0.030000,74,2178797736166.519775
0.030000,74,2112582598476.233643
0.030000,73,2148709562756.436035
0.030000,75,2040667546070.066406
0.030000,72,2118884876596.871094
0.030000,72,2089827283350.440918
0.030000,75,2149916667847.486816
0.030000,74,2137891594687.248291
0.030000,75,2089891469655.756592
0.030000,73,2095364699494.170654
0.030000,73,2189402623302.511230
0.030000,74,2112859636201.753174
0.040000,74,2095304285351.601562
0.040000,74,2161041483265.441406
0.040000,74,2226891489051.903809
0.040000,76,2052290842125.352783
0.040000,79,2126999169679.765625
0.040000,74,2161747818318.805176
0.040000,72,2076119584703.779541
0.040000,76,2093349919547.213135
0.040000,75,2030509910705.428467
0.040000,72,2004219288879.459229
0.040000,73,2043785339043.642822
0.040000,72,2133323223366.793213
0.040000,73,2143577713767.004150
0.040000,79,2114211734644.966064
0.040000,74,1998455974751.000000
0.040000,78,2075412657932.033203
0.040000,75,2146519345675.729736
0.040000,74,2010214700015.634033
0.040000,74,2155558003208.580566
0.040000,74,2110090737395.663818
0.040000,75,2134178807657.271484
0.040000,79,2077372188183.721680
0.040000,73,2107402269915.746582
0.040000,74,2007684044315.946533
0.040000,72,2057669618877.601562
0.040000,72,2103644246251.364990
0.040000,72,2088171699748.077637
0.040000,73,2107635304745.202881
0.040000,74,2103742913342.515869
0.040000,73,2070974891691.510742
0.040000,75,2182451090724.916992
0.040000,74,2094064673322.499756
0.040000,74,2091350357735.335693
0.040000,75,2082164482905.701904
0.040000,72,2144302371277.064209
0.040000,73,1983765796972.090820
0.040000,74,2128400903895.299561
0.040000,75,2155407156706.298340
0.040000,75,2147187118258.125488
0.040000,71,2188104542768.479004
0.040000,74,2139151522863.269531
0.040000,75,2090267826932.069580
0.040000,75,2083497147924.617676
0.040000,75,2077420953139.013184
0.040000,74,2083519579959.809082
0.040000,77,2187192361756.100342
0.040000,75,2139925325669.930176
0.040000,73,2011116247153.448975
0.040000,79,2080851194691.693359
0.040000,73,2046716766080.135498
0.040000,75,1982095052284.437744
0.040000,73,2118357951155.200928
0.040000,75,2164118647321.310303
0.040000,74,2087842308646.776123
0.040000,73,2160528906133.727295
0.040000,75,2076035602778.181152
0.040000,74,2154050082963.137451
0.040000,75,2060914932233.360107
0.040000,75,2090786826397.650879
0.040000,76,2000714410983.652100
0.040000,74,2157792900091.288330
0.040000,75,2119248544549.717285
0.040000,73,2081162818553.035645
0.040000,74,2152853137373.549072
0.040000,75,2092491469648.314697
0.040000,75,2191852792611.319824
0.040000,74,2184292138559.258789
0.040000,75,2068507795689.754395
0.040000,73,2222362104843.882812
0.040000,73,2105139754614.270020
0.040000,75,2140906873316.145020
0.040000,72,2118836804384.040283
0.040000,73,2041838120056.639648
0.040000,74,2165493177510.710693
0.040000,74,2066747303952.928223
0.040000,73,2074767069227.150635
0.040000,76,2084985098431.009033
0.040000,76,2109365129700.625488
0.040000,74,2034115917729.848877
0.040000,73,2073298865800.140381
0.040000,74,2129846051071.429688
0.040000,75,2059606787355.070312
0.040000,75,2130701823571.996582
0.040000,73,2026688999742.135254
0.040000,73,2138670099022.695312
0.040000,74,2123819887873.369141
0.040000,73,2156468582760.497559
0.040000,73,2207271387141.043945
0.040000,73,2142069057231.201416
0.040000,74,2076178036221.532227
0.040000,72,2056283822271.927490
0.040000,73,2143733963300.142334
0.040000,75,2192565858997.058350
0.040000,75,2091903157259.931885
0.040000,75,2126123147123.582275
0.040000,74,2113838866699.606445
0.040000,72,2118104784368.333008
0.040000,72,2182355967916.981445
0.040000,74,2098605923398.672119
0.040000,74,2072627244772.756592
0.040000,74,2057337382628.927246
0.040000,76,2082174101026.192627
0.040000,73,2155908322034.723145
0.040000,73,2116684116000.326904
0.040000,77,2031921168921.344971
0.040000,76,1972031853057.951660
0.040000,75,2119442849937.767334
0.040000,74,2171196700204.544922
0.040000,74,2075068998151.430908
0.040000,75,1983690818356.201904
0.040000,71,2146862096058.555176
0.040000,74,2049148065163.779297
0.040000,73,2129143284751.283447
0.040000,75,2007367249426.238037
0.040000,75,2119584683757.757568
0.040000,74,2133755759488.808350
0.040000,75,2105340549255.504150
0.040000,75,2154064597577.985352
0.040000,73,2141418561263.734375
0.040000,75,2115041841122.689209
0.040000,73,2133340388254.000488
0.040000,73,2113866537311.854736
0.040000,75,2173903282063.999512
0.040000,76,2104873748540.971924
0.040000,75,2103656392926.528809
0.040000,76,2066377177725.740967
0.040000,72,2062458672571.126465
0.040000,74,2082711471826.455566
0.040000,75,2228480899845.950195
0.040000,76,2130978016377.756592
0.040000,73,2184120047499.434570
0.040000,73,2143297153210.878418
0.040000,74,2120047606691.241211
0.040000,74,2148059783716.235840
0.040000,75,2090858509530.929443
0.040000,73,2120933932897.763916
0.040000,73,2096221835758.289307
0.040000,74,2166569483341.862061
0.040000,76,2138181280546.317871
0.040000,73,2100221572084.515381
0.040000,74,2026055001493.951172
0.040000,74,2097225554046.659912
0.040000,73,2202110066636.189941
0.040000,76,2099765188564.051270
0.040000,73,2101870909725.328613
0.040000,74,2129257811000.539307
0.040000,75,2138256999409.827881
0.040000,73,2034789324412.282715
0.040000,74,2106185197304.772949
0.040000,75,2143006110222.278320
0.040000,73,2186146917661.571777
0.040000,74,2155790666663.024170
0.040000,76,2025840595617.483887
0.040000,72,2129310687999.518311
0.040000,74,2052576743017.526611
0.040000,74,2039275057252.268311
0.040000,75,2095404519585.490234
0.040000,74,2139865937928.864502
0.040000,75,2094697243466.523926
0.040000,78,2089438266166.418701
0.040000,72,2100048147175.403809
0.040000,74,2021902511914.311768
0.040000,75,2168708140914.166260
0.040000,73,2160842412810.254883
0.040000,75,2111371309492.742676
0.040000,75,2151094719402.364258
0.040000,74,2137853930210.638672
0.040000,75,2087426769028.930664
0.040000,74,2195061995043.995117
0.040000,74,2093418216725.897705
0.040000,71,2124869451477.386230
0.040000,75,2176279070437.175049
0.040000,73,2171531007564.553223
0.040000,75,2132919003976.023682
0.040000,74,2067093734554.135986
0.040000,75,2082963220877.360596
0.040000,73,2152150472126.780273
0.040000,71,2235351876260.368652
0.040000,75,2056880949601.107910
0.040000,76,2172190843840.880371
0.040000,72,2140501588070.580566
0.040000,73,2101193087036.899902
0.040000,75,2126463605834.260742
0.040000,75,2125888379861.303467
0.040000,76,2027908464015.811279
0.040000,74,2119984719433.218506
0.040000,73,2162574174557.352051
0.040000,78,2162250768331.421143
0.040000,73,2080816334548.405273
0.040000,74,2110897770396.861084
0.040000,73,2017525782059.099854
0.040000,74,2119713206623.244629
0.040000,76,2088113111694.522949
0.040000,75,2087356748471.987305
0.040000,74,2015019895188.940186
0.040000,75,2137179084809.945801
0.040000,74,2015033619803.623047
0.040000,74,2146304866711.326660
0.040000,76,2094758909418.151855
0.040000,74,2034677192634.983643
0.040000,74,2134138276931.551025
0.040000,74,2200528943041.124023
0.040000,74,2042951780031.074951
0.040000,73,2109959414446.955322
0.040000,75,2083445149312.370605
0.040000,76,2065090111128.676514
0.040000,74,2042339831778.078857
0.040000,74,2049652466147.861328
0.040000,76,2136324127918.838867
0.040000,74,2148283987279.505127
0.040000,75,2040918523588.647949
0.040000,73,2147451861621.752686
0.040000,73,2030884708962.814941
0.040000,73,2126973272695.990723
0.040000,72,2109301486227.096680
0.040000,76,2149188613285.589355
0.040000,73,2016819521758.982422
0.040000,75,2111848396273.100342
0.040000,73,2160865714953.082520
0.040000,75,2095030189438.950439
0.040000,75,2122037044571.265869
0.040000,72,2098706116898.437256
0.040000,73,2166841747624.725586
0.040000,73,2171687270227.523193
0.040000,74,2064545865715.915527
0.040000,75,2041565469852.654297
0.040000,75,2059021029562.044434
0.040000,72,2163218767488.811279
0.040000,74,2038733354881.545166
0.040000,74,2099026764305.098633
0.040000,74,2050515280767.192871
0.040000,75,2120431907233.123535
0.040000,74,2050446518618.220215
0.040000,73,2101326058045.849365
0.040000,74,2111906310334.649902
0.040000,75,2040162429746.574219
0.040000,74,2121960028808.027100
0.040000,74,2143684653808.320068
0.040000,74,2027857722884.599365
0.040000,74,2038372189621.686035
0.040000,74,2025286300042.217529
0.040000,73,2076055237041.997070
0.040000,75,2083040902117.377197
0.040000,74,2164064884766.120117
0.040000,75,2142917347322.890625
0.040000,77,2133989911222.066895
0.040000,73,1987671018658.979004
0.040000,73,2135139779463.509277
0.040000,73,2187093946053.478760
0.040000,73,2028455487389.529785
0.040000,75,2102122138427.975830
0.040000,76,2054863961853.273682
0.040000,74,2022600199053.670410
0.040000,74,2111761846916.220703
0.040000,75,2027808169916.020752
0.040000,76,2098777015251.978516
0.040000,74,2085312579796.489990
0.040000,74,2096811492999.168701
0.040000,73,2079395991126.440918
0.040000,74,2111005984347.212158
0.040000,72,2160110907152.527832
0.040000,74,2069992608474.701660
0.040000,76,2089454553559.495850
0.040000,74,2098897504401.139648
0.040000,74,2087958511598.676025
0.040000,73,2083574885937.980713
0.040000,73,2158527590547.823730
0.040000,77,2006179781876.011963
0.040000,73,2032213816275.396240
0.040000,75,2147669893532.912354
0.040000,75,2119364566729.745605
0.040000,75,2167010332875.264404
0.040000,73,2011723237573.352783
0.040000,73,2015655230991.828613
0.040000,73,2016046391264.443359
0.040000,75,2172944894400.436523
0.040000,74,2085410568696.789551
0.040000,73,2079361123046.031494
0.040000,74,2063676692422.318115
0.040000,75,2119015722379.941895
0.040000,73,2119765257557.270996
0.040000,72,2101080102971.039551
0.040000,76,2168180527080.206787
0.040000,73,2189624797747.568359
0.040000,74,2237022584004.012207
0.040000,74,2085032075243.621094
0.040000,73,2044893701743.972656
0.040000,74,2095881341832.481445
0.040000,74,2144859206131.757324
0.040000,75,2199752271919.896973
0.040000,74,2071844473175.430908
0.040000,75,2162739120867.603271
0.040000,73,2096876880138.070068
0.040000,74,2078723204780.953369
0.040000,74,2050089922269.152100
0.040000,74,2127876539724.524902
0.040000,73,2113558789519.417236
0.040000,72,2055282565212.349609
0.040000,73,2040224964338.143311
0.040000,72,2111446190446.309814
0.040000,76,2052670196882.378662
0.040000,73,2106156354867.515625
0.040000,75,2074327596121.762207
0.040000,74,2076624109316.510986
0.040000,75,2167094083569.366211
0.040000,73,2044664910804.609131
0.040000,74,2098571744841.920410
